bid_id,auction_id,vendor_id,price,price_ratio,reliability_score,delivery_score,historical_rating,defect_rate,avg_delay_days,completed_contracts,utility_score,is_fraud,timestamp,is_winner
BID-002138,AUC-0393,VND-0461,287094.42,0.9291,0.934,79.4,4.84,0.0039,6.2,115,0.6442,0,2026-05-01 00:00:00,0
BID-002139,AUC-0393,VND-0205,276656.69,0.8953,0.953,76.1,4.88,0.0028,7.2,221,0.6545,0,2026-05-01 00:00:00,1
BID-002140,AUC-0394,VND-0261,75297.13,0.9866,0.797,70.3,4.49,0.0122,8.9,166,0.5976,0,2026-01-19 00:00:00,0
BID-002141,AUC-0394,VND-0383,72499.85,0.9499,0.517,53.1,3.79,0.029,14.1,284,0.4474,0,2026-01-19 00:00:00,0
BID-002142,AUC-0394,VND-0627,71731.84,0.9398,0.559,50.0,3.9,0.0265,15.0,106,0.4629,0,2026-01-19 00:00:00,0
BID-002143,AUC-0394,VND-0627,69467.77,0.9102,0.559,50.0,3.9,0.0265,15.0,106,0.4786,0,2026-01-19 00:00:00,0
BID-002144,AUC-0394,VND-0383,66169.28,0.867,0.517,53.1,3.79,0.029,14.1,284,0.4913,0,2026-01-19 00:00:00,0
BID-002145,AUC-0394,VND-0627,64435.82,0.8442,0.559,50.0,3.9,0.0265,15.0,106,0.5136,0,2026-01-19 00:00:00,0
BID-002146,AUC-0394,VND-0261,61903.52,0.8111,0.797,70.3,4.49,0.0122,8.9,166,0.6906,0,2026-01-19 00:00:00,1
BID-002147,AUC-0394,VND-0336,59671.77,0.7818,0.587,59.2,3.97,0.0248,12.2,264,0.5838,0,2026-01-19 00:00:00,0
BID-002148,AUC-0395,VND-0308,362971.76,0.9598,0.937,91.2,4.84,0.0038,2.6,155,0.6809,0,2026-05-20 00:00:00,1
BID-002149,AUC-0395,VND-0042,351247.39,0.9288,0.665,56.5,4.16,0.0201,13.0,231,0.5206,0,2026-05-20 00:00:00,0
BID-002150,AUC-0395,VND-0493,336880.38,0.8908,0.864,79.0,4.66,0.0082,6.3,278,0.6501,0,2026-05-20 00:00:00,0
BID-002151,AUC-0395,VND-0101,330341.94,0.8735,0.821,69.1,4.55,0.0107,9.3,157,0.6198,0,2026-05-20 00:00:00,0
BID-002152,AUC-0395,VND-0493,318991.91,0.8435,0.864,79.0,4.66,0.0082,6.3,278,0.6638,0,2026-05-20 00:00:00,0
BID-002153,AUC-0395,VND-0101,305806.7,0.8086,0.821,69.1,4.55,0.0107,9.3,157,0.6386,0,2026-05-20 00:00:00,0
BID-002154,AUC-0396,VND-0165,319795.86,0.9635,0.71,56.5,4.27,0.0174,13.0,282,0.3523,0,2026-02-18 00:00:00,0
BID-002155,AUC-0396,VND-0358,304125.75,0.9163,0.674,71.7,4.19,0.0195,8.5,155,0.4157,0,2026-02-18 00:00:00,1
BID-002156,AUC-0396,VND-0055,294912.42,0.8885,0.614,50.0,4.04,0.0231,15.0,86,0.3549,0,2026-02-18 00:00:00,0
BID-002157,AUC-0397,VND-0592,464145.19,0.9695,0.816,81.3,4.54,0.011,5.6,112,0.5799,0,2026-03-25 00:00:00,0
BID-002158,AUC-0397,VND-0359,458278.08,0.9573,0.915,94.8,4.79,0.0051,1.6,173,0.6565,0,2026-03-25 00:00:00,0
BID-002159,AUC-0397,VND-0621,448497.21,0.9368,0.934,90.2,4.84,0.0039,2.9,258,0.6659,0,2026-03-25 00:00:00,0
BID-002160,AUC-0397,VND-0795,432780.69,0.904,0.714,71.8,4.29,0.0172,8.5,19,0.5526,0,2026-03-25 00:00:00,0
BID-002161,AUC-0397,VND-0592,420526.32,0.8784,0.816,81.3,4.54,0.011,5.6,112,0.6291,0,2026-03-25 00:00:00,0
BID-002162,AUC-0397,VND-0621,404625.71,0.8452,0.934,90.2,4.84,0.0039,2.9,258,0.7154,0,2026-03-25 00:00:00,1
BID-002163,AUC-0397,VND-0795,399095.84,0.8336,0.714,71.8,4.29,0.0172,8.5,19,0.5906,0,2026-03-25 00:00:00,0
BID-002164,AUC-0397,VND-0156,391348.9,0.8175,0.719,59.2,4.3,0.0168,12.2,98,0.5749,0,2026-03-25 00:00:00,0
BID-002165,AUC-0398,VND-0362,41715.73,0.9526,0.533,52.6,3.83,0.028,14.2,298,0.4565,0,2026-02-19 00:00:00,0
BID-002166,AUC-0398,VND-0567,40839.87,0.9326,0.541,50.0,3.85,0.0276,15.0,167,0.4575,0,2026-02-19 00:00:00,0
BID-002167,AUC-0398,VND-0378,38857.46,0.8874,0.57,62.5,3.92,0.0258,11.2,284,0.5136,0,2026-02-19 00:00:00,0
BID-002168,AUC-0398,VND-0378,37350.71,0.853,0.57,62.5,3.92,0.0258,11.2,284,0.5219,0,2026-02-19 00:00:00,1
BID-002169,AUC-0399,VND-0111,36809.29,0.9698,0.829,75.8,4.57,0.0103,7.3,221,0.5918,0,2026-06-07 00:00:00,0
BID-002170,AUC-0399,VND-0512,35208.76,0.9276,0.962,100.0,4.91,0.0023,0.1,155,0.7286,0,2026-06-07 00:00:00,0
BID-002171,AUC-0399,VND-0512,34405.83,0.9064,0.962,100.0,4.91,0.0023,0.1,155,0.7383,0,2026-06-07 00:00:00,1
BID-002172,AUC-0399,VND-0464,33382.04,0.8795,0.634,55.9,4.09,0.0219,13.2,187,0.5037,0,2026-06-07 00:00:00,0
BID-002173,AUC-0399,VND-0429,31992.65,0.8429,0.518,50.0,3.8,0.0289,15.0,166,0.4594,0,2026-06-07 00:00:00,0
BID-002174,AUC-0399,VND-0517,31265.45,0.8237,0.615,50.6,4.04,0.0231,14.8,154,0.5076,0,2026-06-07 00:00:00,0
BID-002175,AUC-0399,VND-0517,30951.97,0.8155,0.615,50.6,4.04,0.0231,14.8,154,0.5114,0,2026-06-07 00:00:00,0
BID-002176,AUC-0400,VND-0071,142307.79,0.9598,0.981,82.4,4.95,0.0011,5.3,282,0.5582,0,2026-01-30 00:00:00,0
BID-002177,AUC-0400,VND-0677,138716.28,0.9356,0.719,66.6,4.3,0.0168,10.0,87,0.4511,0,2026-01-30 00:00:00,0
BID-002178,AUC-0400,VND-0071,133524.9,0.9005,0.981,82.4,4.95,0.0011,5.3,282,0.5819,0,2026-01-30 00:00:00,0
BID-002179,AUC-0400,VND-0213,132026.03,0.8904,0.529,50.0,3.82,0.0283,15.0,68,0.369,0,2026-01-30 00:00:00,0
BID-002180,AUC-0400,VND-0669,129818.98,0.8755,0.6,54.9,4.0,0.024,13.5,142,0.4085,0,2026-01-30 00:00:00,0
BID-002181,AUC-0400,VND-0048,127607.35,0.8606,0.885,83.3,4.71,0.0069,5.0,51,0.5751,0,2026-01-30 00:00:00,0
BID-002182,AUC-0400,VND-0071,121979.96,0.8227,0.981,82.4,4.95,0.0011,5.3,282,0.6131,0,2026-01-30 00:00:00,1
BID-002183,AUC-0400,VND-0398,119534.47,0.8062,0.509,58.5,3.77,0.0295,12.4,206,0.4229,0,2026-01-30 00:00:00,0
BID-002184,AUC-0401,VND-0162,135826.68,0.9826,0.83,68.6,4.58,0.0102,9.4,274,0.4396,0,2026-02-04 00:00:00,0
BID-002185,AUC-0401,VND-0206,131024.12,0.9478,0.66,69.8,4.15,0.0204,9.1,239,0.3964,0,2026-02-04 00:00:00,0
BID-002186,AUC-0401,VND-0587,126131.55,0.9124,0.816,64.1,4.54,0.011,10.8,245,0.4627,0,2026-02-04 00:00:00,0
BID-002187,AUC-0401,VND-0162,120886.82,0.8745,0.83,68.6,4.58,0.0102,9.4,274,0.4915,0,2026-02-04 00:00:00,1
BID-002188,AUC-0401,VND-0206,115489.02,0.8354,0.66,69.8,4.15,0.0204,9.1,239,0.4503,0,2026-02-04 00:00:00,0
BID-002189,AUC-0401,VND-0206,111811.01,0.8088,0.66,69.8,4.15,0.0204,9.1,239,0.4631,0,2026-02-04 00:00:00,0
BID-002190,AUC-0401,VND-0469,109171.44,0.7897,0.509,57.2,3.77,0.0294,12.8,222,0.4028,0,2026-02-04 00:00:00,0
BID-002191,AUC-0402,VND-0251,125718.57,0.9595,0.849,73.2,4.62,0.0091,8.0,198,0.6927,0,2026-02-20 00:00:00,0
BID-002192,AUC-0402,VND-0768,123566.77,0.9431,0.707,57.1,4.27,0.0176,12.9,119,0.6183,0,2026-02-20 00:00:00,0
BID-002193,AUC-0402,VND-0561,120408.03,0.919,0.944,92.6,4.86,0.0033,2.2,224,0.7655,0,2026-02-20 00:00:00,1
BID-002194,AUC-0402,VND-0251,118376.23,0.9035,0.849,73.2,4.62,0.0091,8.0,198,0.705,0,2026-02-20 00:00:00,0
BID-002195,AUC-0403,VND-0786,445463.78,0.9811,0.793,65.1,4.48,0.0124,10.5,76,0.6007,0,2026-06-19 00:00:00,0
BID-002196,AUC-0403,VND-0786,431031.94,0.9493,0.793,65.1,4.48,0.0124,10.5,76,0.6077,0,2026-06-19 00:00:00,0
BID-002197,AUC-0403,VND-0711,420355.6,0.9258,0.658,60.2,4.15,0.0205,11.9,193,0.5472,0,2026-06-19 00:00:00,0
BID-002198,AUC-0403,VND-0217,400151.15,0.8813,0.809,63.1,4.52,0.0115,11.1,278,0.6227,0,2026-06-19 00:00:00,1
BID-002199,AUC-0403,VND-0643,387843.54,0.8542,0.663,60.9,4.16,0.0202,11.7,299,0.5668,0,2026-06-19 00:00:00,0
BID-002200,AUC-0404,VND-0010,126590.43,0.957,0.716,56.6,4.29,0.017,13.0,250,0.4726,0,2026-01-14 00:00:00,0
BID-002201,AUC-0404,VND-0258,125286.03,0.9471,0.523,50.0,3.81,0.0286,15.0,168,0.3932,0,2026-01-14 00:00:00,0
BID-002202,AUC-0404,VND-0010,120885.35,0.9139,0.716,56.6,4.29,0.017,13.0,250,0.4933,0,2026-01-14 00:00:00,0
BID-002203,AUC-0404,VND-0562,115432.21,0.8727,0.931,94.7,4.83,0.0041,1.6,230,0.6929,0,2026-01-14 00:00:00,0
BID-002204,AUC-0404,VND-0742,110471.72,0.8352,0.772,55.5,4.43,0.0137,13.4,130,0.547,0,2026-01-14 00:00:00,0
BID-002205,AUC-0404,VND-0562,105273.73,0.7959,0.931,94.7,4.83,0.0041,1.6,230,0.7297,0,2026-01-14 00:00:00,0
BID-002206,AUC-0404,VND-0562,100372.68,0.7588,0.931,94.7,4.83,0.0041,1.6,230,0.7475,0,2026-01-14 00:00:00,1
BID-002207,AUC-0404,VND-0742,97424.74,0.7365,0.772,55.5,4.43,0.0137,13.4,130,0.5944,0,2026-01-14 00:00:00,0
BID-002208,AUC-0405,VND-0506,140280.62,0.9792,0.611,63.5,4.03,0.0234,11.0,259,0.462,0,2026-02-24 00:00:00,0
BID-002209,AUC-0405,VND-0243,138395.19,0.9661,0.792,85.9,4.48,0.0125,4.2,53,0.5683,0,2026-02-24 00:00:00,1
BID-002210,AUC-0405,VND-0678,135847.69,0.9483,0.743,75.4,4.36,0.0154,7.4,120,0.5415,0,2026-02-24 00:00:00,0
BID-002211,AUC-0405,VND-0678,134009.91,0.9355,0.743,75.4,4.36,0.0154,7.4,120,0.5459,0,2026-02-24 00:00:00,0
BID-002212,AUC-0405,VND-0678,130237.92,0.9091,0.743,75.4,4.36,0.0154,7.4,120,0.5548,0,2026-02-24 00:00:00,0
BID-002213,AUC-0405,VND-0678,124624.15,0.8699,0.743,75.4,4.36,0.0154,7.4,120,0.5682,0,2026-02-24 00:00:00,0
BID-002214,AUC-0405,VND-0506,122843.41,0.8575,0.611,63.5,4.03,0.0234,11.0,259,0.5033,0,2026-02-24 00:00:00,0
BID-002215,AUC-0406,VND-0325,374644.18,0.9805,0.895,79.8,4.74,0.0063,6.1,300,0.5486,0,2026-06-14 00:00:00,0
BID-002216,AUC-0406,VND-0372,364194.2,0.9531,0.874,79.5,4.68,0.0076,6.1,212,0.5514,0,2026-06-14 00:00:00,0
BID-002217,AUC-0406,VND-0722,359885.17,0.9418,0.836,72.5,4.59,0.0098,8.2,141,0.5316,0,2026-06-14 00:00:00,0
BID-002218,AUC-0406,VND-0208,342571.38,0.8965,0.816,68.6,4.54,0.011,9.4,25,0.539,0,2026-06-14 00:00:00,0
BID-002219,AUC-0406,VND-0543,329593.05,0.8626,0.972,85.3,4.93,0.0017,4.4,272,0.6433,0,2026-06-14 00:00:00,1
BID-002220,AUC-0406,VND-0325,322559.81,0.8442,0.895,79.8,4.74,0.0063,6.1,300,0.6113,0,2026-06-14 00:00:00,0
BID-002221,AUC-0406,VND-0325,318880.15,0.8345,0.895,79.8,4.74,0.0063,6.1,300,0.6157,0,2026-06-14 00:00:00,0
BID-002222,AUC-0407,VND-0529,223242.76,0.9691,0.884,81.5,4.71,0.007,5.6,163,0.5054,0,2026-01-16 00:00:00,0
BID-002223,AUC-0407,VND-0529,220473.28,0.957,0.884,81.5,4.71,0.007,5.6,163,0.5105,0,2026-01-16 00:00:00,0
BID-002224,AUC-0407,VND-0149,210905.51,0.9155,0.885,70.3,4.71,0.0069,8.9,230,0.5029,0,2026-01-16 00:00:00,0
BID-002225,AUC-0407,VND-0606,208739.71,0.9061,0.713,64.1,4.28,0.0172,10.8,292,0.4402,0,2026-01-16 00:00:00,0
BID-002226,AUC-0407,VND-0392,205568.74,0.8923,0.626,56.5,4.06,0.0224,13.0,205,0.4021,0,2026-01-16 00:00:00,0
BID-002227,AUC-0407,VND-0529,199181.44,0.8646,0.884,81.5,4.71,0.007,5.6,163,0.5503,0,2026-01-16 00:00:00,1
BID-002228,AUC-0407,VND-0392,193985.25,0.8421,0.626,56.5,4.06,0.0224,13.0,205,0.4237,0,2026-01-16 00:00:00,0
BID-002229,AUC-0407,VND-0469,184789.0,0.8021,0.509,57.2,3.77,0.0294,12.8,222,0.4069,0,2026-01-16 00:00:00,0
BID-002230,AUC-0408,VND-0794,374303.84,0.9583,0.848,69.5,4.62,0.0091,9.2,292,0.4483,0,2026-01-20 00:00:00,0
BID-002231,AUC-0408,VND-0253,362492.08,0.9281,0.842,64.7,4.61,0.0095,10.6,104,0.4508,0,2026-01-20 00:00:00,0
BID-002232,AUC-0408,VND-0332,354536.83,0.9077,0.803,67.7,4.51,0.0118,9.7,41,0.4606,0,2026-01-20 00:00:00,0
BID-002233,AUC-0408,VND-0623,349031.31,0.8936,0.881,84.1,4.7,0.0072,4.8,184,0.5287,0,2026-01-20 00:00:00,1
BID-002234,AUC-0408,VND-0066,338417.85,0.8664,0.709,54.7,4.27,0.0175,13.6,259,0.4274,0,2026-01-20 00:00:00,0
BID-002235,AUC-0408,VND-0332,327705.58,0.839,0.803,67.7,4.51,0.0118,9.7,41,0.4977,0,2026-01-20 00:00:00,0
BID-002236,AUC-0408,VND-0066,314821.67,0.806,0.709,54.7,4.27,0.0175,13.6,259,0.46,0,2026-01-20 00:00:00,0
BID-002237,AUC-0409,VND-0720,41310.25,0.9829,0.601,57.9,4.0,0.0239,12.6,45,0.4354,0,2026-01-27 00:00:00,0
BID-002238,AUC-0409,VND-0630,40393.92,0.9611,0.532,50.0,3.83,0.0281,15.0,138,0.4118,0,2026-01-27 00:00:00,0
BID-002239,AUC-0409,VND-0628,38518.86,0.9165,0.843,69.7,4.61,0.0094,9.1,121,0.5495,0,2026-01-27 00:00:00,1
BID-002240,AUC-0409,VND-0294,36881.93,0.8775,0.538,50.0,3.84,0.0277,15.0,120,0.4458,0,2026-01-27 00:00:00,0
BID-002241,AUC-0409,VND-0252,35059.4,0.8342,0.655,63.7,4.14,0.0207,10.9,225,0.5184,0,2026-01-27 00:00:00,0
BID-002242,AUC-0409,VND-0294,34517.9,0.8213,0.538,50.0,3.84,0.0277,15.0,120,0.4677,0,2026-01-27 00:00:00,0
BID-002243,AUC-0409,VND-0707,34164.09,0.8129,0.635,51.2,4.09,0.0219,14.6,152,0.501,0,2026-01-27 00:00:00,0
BID-002244,AUC-0410,VND-0151,240583.03,0.9665,0.526,50.0,3.81,0.0284,15.0,50,0.3929,0,2026-02-20 00:00:00,0
BID-002245,AUC-0410,VND-0151,237477.13,0.9541,0.526,50.0,3.81,0.0284,15.0,50,0.3972,0,2026-02-20 00:00:00,0
BID-002246,AUC-0410,VND-0151,233856.76,0.9395,0.526,50.0,3.81,0.0284,15.0,50,0.4021,0,2026-02-20 00:00:00,0
BID-002247,AUC-0410,VND-0051,224041.21,0.9001,0.516,53.7,3.79,0.0291,13.9,112,0.4203,0,2026-02-20 00:00:00,0
BID-002248,AUC-0410,VND-0718,221180.27,0.8886,0.57,50.0,3.92,0.0258,15.0,278,0.4351,0,2026-02-20 00:00:00,1
BID-002249,AUC-0411,VND-0318,25535.27,0.9647,0.554,50.0,3.88,0.0268,15.0,81,0.3718,0,2026-05-24 00:00:00,0
BID-002250,AUC-0411,VND-0030,24712.48,0.9336,0.523,50.0,3.81,0.0286,15.0,73,0.373,0,2026-05-24 00:00:00,0
BID-002251,AUC-0411,VND-0318,23791.2,0.8988,0.554,50.0,3.88,0.0268,15.0,81,0.3949,0,2026-05-24 00:00:00,0
BID-002252,AUC-0411,VND-0436,23264.69,0.8789,0.687,55.8,4.22,0.0188,13.3,202,0.4612,0,2026-05-24 00:00:00,1
BID-002253,AUC-0411,VND-0030,22673.0,0.8565,0.523,50.0,3.81,0.0286,15.0,73,0.4,0,2026-05-24 00:00:00,0
BID-002254,AUC-0411,VND-0030,22315.61,0.843,0.523,50.0,3.81,0.0286,15.0,73,0.4047,0,2026-05-24 00:00:00,0
BID-002255,AUC-0411,VND-0318,21714.81,0.8203,0.554,50.0,3.88,0.0268,15.0,81,0.4223,0,2026-05-24 00:00:00,0
BID-002256,AUC-0412,VND-0367,38915.84,0.9562,0.833,76.0,4.58,0.01,7.2,103,0.3969,0,2026-06-23 00:00:00,0
BID-002257,AUC-0412,VND-0607,37095.76,0.9114,0.582,59.4,3.95,0.0251,12.2,53,0.3309,0,2026-06-23 00:00:00,0
BID-002258,AUC-0412,VND-0556,36414.46,0.8947,0.908,74.0,4.77,0.0055,7.8,44,0.4488,0,2026-06-23 00:00:00,1
BID-002259,AUC-0412,VND-0376,35284.4,0.8669,0.558,63.7,3.9,0.0265,10.9,173,0.3545,0,2026-06-23 00:00:00,0
BID-002260,AUC-0413,VND-0555,446153.54,0.9824,0.848,71.2,4.62,0.0091,8.6,247,0.5146,0,2026-02-17 00:00:00,0
BID-002261,AUC-0413,VND-0705,439438.11,0.9676,0.793,77.7,4.48,0.0124,6.7,162,0.5056,0,2026-02-17 00:00:00,0
BID-002262,AUC-0413,VND-0072,432526.41,0.9524,0.749,61.0,4.37,0.0151,11.7,175,0.4713,0,2026-02-17 00:00:00,0
BID-002263,AUC-0413,VND-0705,417354.91,0.919,0.793,77.7,4.48,0.0124,6.7,162,0.526,0,2026-02-17 00:00:00,0
BID-002264,AUC-0413,VND-0072,411635.41,0.9064,0.749,61.0,4.37,0.0151,11.7,175,0.4906,0,2026-02-17 00:00:00,0
BID-002265,AUC-0413,VND-0789,395362.69,0.8705,0.512,53.8,3.78,0.0293,13.9,182,0.3945,0,2026-02-17 00:00:00,0
BID-002266,AUC-0413,VND-0705,383192.0,0.8437,0.793,77.7,4.48,0.0124,6.7,162,0.5576,0,2026-02-17 00:00:00,1
BID-002267,AUC-0413,VND-0789,375338.24,0.8265,0.512,53.8,3.78,0.0293,13.9,182,0.413,0,2026-02-17 00:00:00,0
BID-002268,AUC-0414,VND-0323,76931.42,0.9834,0.56,58.5,3.9,0.0264,12.4,70,0.3403,0,2026-05-18 00:00:00,0
BID-002269,AUC-0414,VND-0429,74918.82,0.9577,0.518,50.0,3.8,0.0289,15.0,166,0.3221,0,2026-05-18 00:00:00,0
BID-002270,AUC-0414,VND-0177,72176.32,0.9226,0.829,68.6,4.57,0.0102,9.4,203,0.4698,0,2026-05-18 00:00:00,1
BID-002271,AUC-0415,VND-0781,265356.36,0.9796,0.677,59.8,4.19,0.0194,12.1,74,0.4822,0,2026-05-22 00:00:00,0
BID-002272,AUC-0415,VND-0781,256737.15,0.9478,0.677,59.8,4.19,0.0194,12.1,74,0.4959,0,2026-05-22 00:00:00,0
BID-002273,AUC-0415,VND-0781,249201.06,0.9199,0.677,59.8,4.19,0.0194,12.1,74,0.5078,0,2026-05-22 00:00:00,0
BID-002274,AUC-0415,VND-0323,245166.44,0.9051,0.56,58.5,3.9,0.0264,12.4,70,0.4601,0,2026-05-22 00:00:00,0
BID-002275,AUC-0415,VND-0436,233475.56,0.8619,0.687,55.8,4.22,0.0188,13.3,202,0.5289,0,2026-05-22 00:00:00,0
BID-002276,AUC-0415,VND-0781,229810.5,0.8484,0.677,59.8,4.19,0.0194,12.1,74,0.5386,0,2026-05-22 00:00:00,1
BID-002277,AUC-0416,VND-0736,201713.7,0.954,0.784,73.6,4.46,0.013,7.9,82,0.5078,0,2026-03-25 00:00:00,0
BID-002278,AUC-0416,VND-0780,193810.11,0.9166,0.92,89.0,4.8,0.0048,3.3,100,0.6063,0,2026-03-25 00:00:00,0
BID-002279,AUC-0416,VND-0736,191460.38,0.9055,0.784,73.6,4.46,0.013,7.9,82,0.5262,0,2026-03-25 00:00:00,0
BID-002280,AUC-0416,VND-0780,184044.82,0.8704,0.92,89.0,4.8,0.0048,3.3,100,0.6238,0,2026-03-25 00:00:00,0
BID-002281,AUC-0416,VND-0498,177452.92,0.8393,0.68,52.5,4.2,0.0192,14.2,28,0.459,0,2026-03-25 00:00:00,0
BID-002282,AUC-0416,VND-0780,175228.93,0.8288,0.92,89.0,4.8,0.0048,3.3,100,0.6397,0,2026-03-25 00:00:00,1
BID-002283,AUC-0417,VND-0180,176047.74,0.977,0.97,91.3,4.93,0.0018,2.6,176,0.6248,0,2026-04-08 00:00:00,1
BID-002284,AUC-0417,VND-0394,173194.42,0.9611,0.792,65.5,4.48,0.0125,10.4,97,0.5018,0,2026-04-08 00:00:00,0
BID-002285,AUC-0417,VND-0692,166329.03,0.923,0.985,77.4,4.96,0.001,6.8,195,0.6109,0,2026-04-08 00:00:00,0
BID-002286,AUC-0417,VND-0394,158309.69,0.8785,0.792,65.5,4.48,0.0125,10.4,97,0.5307,0,2026-04-08 00:00:00,0
BID-002287,AUC-0418,VND-0244,436477.07,0.968,0.523,50.0,3.81,0.0286,15.0,218,0.3862,0,2026-04-27 00:00:00,0
BID-002288,AUC-0418,VND-0532,416456.62,0.9236,0.884,81.1,4.71,0.007,5.7,254,0.6232,0,2026-04-27 00:00:00,0
BID-002289,AUC-0418,VND-0427,401408.89,0.8902,0.605,65.4,4.01,0.0237,10.4,55,0.4888,0,2026-04-27 00:00:00,0
BID-002290,AUC-0418,VND-0532,384720.69,0.8532,0.884,81.1,4.71,0.007,5.7,254,0.6583,0,2026-04-27 00:00:00,1
BID-002291,AUC-0419,VND-0485,19876.39,0.9605,0.783,72.9,4.46,0.013,8.1,221,0.4795,0,2026-06-03 00:00:00,0
BID-002292,AUC-0419,VND-0485,19503.61,0.9425,0.783,72.9,4.46,0.013,8.1,221,0.4876,0,2026-06-03 00:00:00,0
BID-002293,AUC-0419,VND-0085,19082.46,0.9221,0.52,50.0,3.8,0.0288,15.0,149,0.4004,0,2026-06-03 00:00:00,0
BID-002294,AUC-0419,VND-0166,18455.76,0.8919,0.678,68.5,4.19,0.0193,9.4,290,0.4767,0,2026-06-03 00:00:00,0
BID-002295,AUC-0419,VND-0219,17632.31,0.8521,0.536,52.2,3.84,0.0278,14.3,200,0.4387,0,2026-06-03 00:00:00,0
BID-002296,AUC-0419,VND-0485,17024.9,0.8227,0.783,72.9,4.46,0.013,8.1,221,0.5415,0,2026-06-03 00:00:00,0
BID-002297,AUC-0419,VND-0257,16731.76,0.8086,0.966,100.0,4.92,0.002,0.1,294,0.6273,0,2026-06-03 00:00:00,1
BID-002298,AUC-0419,VND-0485,16160.47,0.7809,0.783,72.9,4.46,0.013,8.1,221,0.5603,0,2026-06-03 00:00:00,0
BID-002299,AUC-0420,VND-0580,322963.47,0.9633,0.936,75.4,4.84,0.0038,7.4,233,0.4293,0,2026-03-19 00:00:00,0
BID-002300,AUC-0420,VND-0067,309919.03,0.9244,0.56,50.0,3.9,0.0264,15.0,44,0.3227,0,2026-03-19 00:00:00,0
BID-002301,AUC-0420,VND-0067,297909.49,0.8886,0.56,50.0,3.9,0.0264,15.0,44,0.3416,0,2026-03-19 00:00:00,0
BID-002302,AUC-0420,VND-0580,289087.47,0.8623,0.936,75.4,4.84,0.0038,7.4,233,0.4828,0,2026-03-19 00:00:00,1
BID-002303,AUC-0420,VND-0086,284597.65,0.8489,0.839,64.6,4.6,0.0097,10.6,233,0.4491,0,2026-03-19 00:00:00,0
BID-002304,AUC-0421,VND-0768,474644.97,0.9846,0.707,57.1,4.27,0.0176,12.9,119,0.4663,0,2026-06-27 00:00:00,0
BID-002305,AUC-0421,VND-0114,462358.65,0.9591,0.987,84.4,4.97,0.001,4.7,15,0.6469,0,2026-06-27 00:00:00,1
BID-002306,AUC-0421,VND-0798,447600.55,0.9285,0.862,79.0,4.66,0.0083,6.3,45,0.5937,0,2026-06-27 00:00:00,0
BID-002307,AUC-0421,VND-0400,442450.33,0.9178,0.848,82.5,4.62,0.0091,5.2,256,0.5983,0,2026-06-27 00:00:00,0
BID-002308,AUC-0421,VND-0798,433330.34,0.8989,0.862,79.0,4.66,0.0083,6.3,45,0.6035,0,2026-06-27 00:00:00,0
BID-002309,AUC-0421,VND-0656,418483.05,0.8681,0.54,61.3,3.85,0.0276,11.6,117,0.4429,0,2026-06-27 00:00:00,0
BID-002310,AUC-0421,VND-0656,405616.81,0.8414,0.54,61.3,3.85,0.0276,11.6,117,0.4517,0,2026-06-27 00:00:00,0
BID-002311,AUC-0421,VND-0656,395893.15,0.8212,0.54,61.3,3.85,0.0276,11.6,117,0.4584,0,2026-06-27 00:00:00,0
BID-002312,AUC-0422,VND-0733,277571.03,0.9757,1.0,79.0,5.0,0.001,6.3,38,0.7111,0,2026-01-26 00:00:00,0
BID-002313,AUC-0422,VND-0583,267718.07,0.9411,0.58,56.2,3.95,0.0252,13.1,290,0.4758,0,2026-01-26 00:00:00,0
BID-002314,AUC-0422,VND-0564,255142.79,0.8969,0.543,54.1,3.86,0.0274,13.8,291,0.468,0,2026-01-26 00:00:00,0
BID-002315,AUC-0422,VND-0552,250529.86,0.8807,0.942,97.0,4.85,0.0035,0.9,91,0.7645,0,2026-01-26 00:00:00,1
BID-002316,AUC-0422,VND-0574,238223.93,0.8374,0.899,84.1,4.75,0.0061,4.8,134,0.7247,0,2026-01-26 00:00:00,0
BID-002317,AUC-0423,VND-0102,462298.53,0.9856,0.581,59.8,3.95,0.0252,12.1,289,0.3392,0,2026-03-10 00:00:00,0
BID-002318,AUC-0423,VND-0392,451260.92,0.9621,0.626,56.5,4.06,0.0224,13.0,205,0.3591,0,2026-03-10 00:00:00,0
BID-002319,AUC-0423,VND-0621,429526.5,0.9158,0.934,90.2,4.84,0.0039,2.9,258,0.5186,0,2026-03-10 00:00:00,0
BID-002320,AUC-0423,VND-0580,409793.37,0.8737,0.936,75.4,4.84,0.0038,7.4,233,0.5189,0,2026-03-10 00:00:00,0
BID-002321,AUC-0423,VND-0392,405321.04,0.8641,0.626,56.5,4.06,0.0224,13.0,205,0.407,0,2026-03-10 00:00:00,0
BID-002322,AUC-0423,VND-0621,390844.4,0.8333,0.934,90.2,4.84,0.0039,2.9,258,0.559,0,2026-03-10 00:00:00,0
BID-002323,AUC-0423,VND-0621,374753.8,0.799,0.934,90.2,4.84,0.0039,2.9,258,0.5758,0,2026-03-10 00:00:00,1
BID-002324,AUC-0424,VND-0481,34975.63,0.9823,0.541,51.9,3.85,0.0275,14.4,138,0.2596,0,2026-03-19 00:00:00,0
BID-002325,AUC-0424,VND-0648,33350.44,0.9366,0.9,75.1,4.75,0.006,7.5,101,0.4023,0,2026-03-19 00:00:00,0
